id,id_equipo,tipo_equipo,marca,area_hospital,horas_uso,ultimo_mantenimiento,alerta_mantenimiento
239,EQ-239,Respirador Artificial,GE Healthcare,Hospitalización,1282.3690009003697,2025-09-06,Operativo Seguro
240,EQ-240,Electrocardiógrafo,Dräger,UCIs,673.1560930764957,2025-12-28,Operativo Seguro
241,EQ-241,Respirador Artificial,Philips,Urgencias,206.56780112768058,2025-10-01,Operativo Seguro
242,EQ-242,Desfibrilador,Philips,UCIs,62.13659358349777,2025-08-03,Operativo Seguro
243,EQ-243,Electrocardiógrafo,GE Healthcare,Urgencias,1652.3305112198989,2026-05-27,Requiere Mantenimiento Urgente
244,EQ-244,Monitor de Signos Vitales,GE Healthcare,Hospitalización,628.2813338259976,2026-06-01,Operativo Seguro
245,EQ-245,Electrocardiógrafo,Dräger,Hospitalización,133.3654988488983,2025-10-25,Operativo Seguro
246,EQ-246,Monitor de Signos Vitales,Dräger,UCIs,1826.6578994969548,2025-08-04,Requiere Mantenimiento Urgente
247,EQ-247,Respirador Artificial,Philips,Urgencias,274.3048356401578,2025-09-28,Operativo Seguro
248,EQ-248,Electrocardiógrafo,Philips,Quirófanos,1488.8341528911194,2025-12-12,Operativo Seguro
249,EQ-249,Respirador Artificial,GE Healthcare,Hospitalización,2105.1455116233024,2025-11-22,Requiere Mantenimiento Urgente
250,EQ-250,Electrocardiógrafo,GE Healthcare,Urgencias,2114.3386519273745,2025-07-25,Requiere Mantenimiento Urgente
251,EQ-251,Respirador Artificial,Dräger,Hospitalización,1812.93304824449,2026-06-06,Requiere Mantenimiento Urgente
252,EQ-252,Respirador Artificial,GE Healthcare,Hospitalización,627.9679219069484,2025-10-20,Operativo Seguro
253,EQ-253,Respirador Artificial,GE Healthcare,Urgencias,137.9191866563212,2026-06-18,Operativo Seguro
254,EQ-254,Bomba de Infusión,Philips,UCIs,806.3578989150092,2026-06-02,Operativo Seguro
255,EQ-255,Respirador Artificial,Philips,Hospitalización,482.17581868932825,2025-11-15,Operativo Seguro
256,EQ-256,Electrocardiógrafo,GE Healthcare,Urgencias,1774.2592485221912,2025-12-05,Requiere Mantenimiento Urgente
257,EQ-257,Monitor de Signos Vitales,Philips,Hospitalización,1157.9294364350349,2025-08-06,Operativo Seguro
258,EQ-258,Respirador Artificial,GE Healthcare,Urgencias,892.9276124195335,2026-03-01,Operativo Seguro
259,EQ-259,Respirador Artificial,Dräger,Urgencias,1600.1766020667335,2026-01-14,Requiere Mantenimiento Urgente
260,EQ-260,Electrocardiógrafo,Dräger,Urgencias,26.300979788302648,2025-10-27,Operativo Seguro
261,EQ-261,Respirador Artificial,Philips,Hospitalización,1334.617061665215,2025-09-22,Operativo Seguro
262,EQ-262,Respirador Artificial,Philips,Urgencias,800.2326001067861,2026-05-01,Operativo Seguro
263,EQ-263,Bomba de Infusión,GE Healthcare,Urgencias,1878.3164437622197,2026-01-04,Requiere Mantenimiento Urgente
264,EQ-264,Electrocardiógrafo,Philips,Hospitalización,1100.0066162495766,2025-09-09,Operativo Seguro
265,EQ-265,Monitor de Signos Vitales,Dräger,UCIs,2287.355090972106,2025-12-17,Requiere Mantenimiento Urgente
266,EQ-266,Electrocardiógrafo,Dräger,Urgencias,1059.0227018364217,2025-09-11,Operativo Seguro
267,EQ-267,Electrocardiógrafo,Dräger,Hospitalización,866.915539020508,2025-12-01,Operativo Seguro
268,EQ-268,Respirador Artificial,GE Healthcare,Hospitalización,934.4665509181638,2026-01-22,Operativo Seguro
269,EQ-269,Respirador Artificial,GE Healthcare,Hospitalización,1647.9553552100679,2025-10-07,Requiere Mantenimiento Urgente
270,EQ-270,Monitor de Signos Vitales,GE Healthcare,Hospitalización,1488.2715098130911,2026-04-26,Operativo Seguro
271,EQ-271,Monitor de Signos Vitales,Philips,Hospitalización,1013.3569064262174,2026-05-04,Operativo Seguro
272,EQ-272,Respirador Artificial,GE Healthcare,Hospitalización,362.40066900966536,2025-12-01,Operativo Seguro
273,EQ-273,Monitor de Signos Vitales,Philips,Hospitalización,1770.7774723852249,2025-12-19,Requiere Mantenimiento Urgente
274,EQ-274,Respirador Artificial,GE Healthcare,Hospitalización,2499.2284499625866,2026-05-08,Requiere Mantenimiento Urgente
275,EQ-275,Electrocardiógrafo,Philips,UCIs,1704.8427593847507,2026-03-05,Requiere Mantenimiento Urgente
276,EQ-276,Respirador Artificial,GE Healthcare,Urgencias,144.20624216852306,2025-10-20,Operativo Seguro
277,EQ-277,Electrocardiógrafo,GE Healthcare,Hospitalización,1018.9944297941722,2026-01-07,Operativo Seguro
278,EQ-278,Monitor de Signos Vitales,Philips,Quirófanos,2105.805316651916,2025-09-10,Requiere Mantenimiento Urgente
279,EQ-279,Respirador Artificial,GE Healthcare,Quirófanos,1887.5624651966184,2025-11-13,Requiere Mantenimiento Urgente
280,EQ-280,Monitor de Signos Vitales,GE Healthcare,Hospitalización,1514.1492494497768,2026-05-11,Requiere Mantenimiento Urgente
281,EQ-281,Electrocardiógrafo,Philips,Urgencias,2332.7814976905943,2026-06-10,Requiere Mantenimiento Urgente
282,EQ-282,Respirador Artificial,Dräger,Hospitalización,1761.0287815359682,2026-01-08,Requiere Mantenimiento Urgente
283,EQ-283,Respirador Artificial,Dräger,Urgencias,1850.3067714583046,2025-08-24,Requiere Mantenimiento Urgente
284,EQ-284,Respirador Artificial,Philips,Hospitalización,2065.592268855778,2026-01-26,Requiere Mantenimiento Urgente
285,EQ-285,Monitor de Signos Vitales,Philips,Urgencias,1181.5377671895606,2026-07-01,Operativo Seguro
286,EQ-286,Monitor de Signos Vitales,GE Healthcare,Hospitalización,1921.9799749147414,2026-02-18,Requiere Mantenimiento Urgente
287,EQ-287,Respirador Artificial,Dräger,Hospitalización,2143.0119570413317,2026-04-09,Requiere Mantenimiento Urgente
288,EQ-288,Bomba de Infusión,Philips,Urgencias,631.2363914848718,2025-08-22,Operativo Seguro
289,EQ-289,Respirador Artificial,Philips,Urgencias,2058.242488107296,2025-09-10,Requiere Mantenimiento Urgente
290,EQ-290,Respirador Artificial,Dräger,Urgencias,2115.6533143552515,2025-07-03,Requiere Mantenimiento Urgente
291,EQ-291,Monitor de Signos Vitales,Dräger,Urgencias,992.1504366413126,2026-03-26,Operativo Seguro
292,EQ-292,Respirador Artificial,GE Healthcare,Hospitalización,776.4981401249286,2025-07-29,Operativo Seguro
293,EQ-293,Respirador Artificial,GE Healthcare,Hospitalización,1950.6574815113668,2026-02-19,Requiere Mantenimiento Urgente
294,EQ-294,Electrocardiógrafo,Dräger,UCIs,1518.0215468087429,2026-03-27,Requiere Mantenimiento Urgente
295,EQ-295,Monitor de Signos Vitales,Dräger,Hospitalización,1586.84812859094,2025-10-13,Requiere Mantenimiento Urgente
296,EQ-296,Respirador Artificial,Philips,Urgencias,514.9737745230176,2026-03-21,Operativo Seguro
297,EQ-297,Electrocardiógrafo,Philips,Quirófanos,1002.770425377188,2026-05-23,Operativo Seguro
298,EQ-298,Respirador Artificial,Dräger,UCIs,795.7855449713783,2025-09-10,Operativo Seguro
299,EQ-299,Monitor de Signos Vitales,Dräger,Urgencias,1303.2657086079464,2025-10-15,Operativo Seguro
300,EQ-300,Respirador Artificial,Philips,Hospitalización,88.91871775143557,2025-12-22,Operativo Seguro
301,EQ-301,Monitor de Signos Vitales,Dräger,UCIs,465.9486306708463,2025-07-07,Operativo Seguro
302,EQ-302,Respirador Artificial,Philips,Urgencias,1463.0759652862932,2026-03-26,Operativo Seguro
303,EQ-303,Electrocardiógrafo,Philips,Quirófanos,968.4324072662088,2026-03-30,Operativo Seguro
304,EQ-304,Respirador Artificial,GE Healthcare,Urgencias,1305.9680786469019,2026-06-13,Operativo Seguro
305,EQ-305,Electrocardiógrafo,Philips,Urgencias,1928.6182943581557,2026-06-03,Requiere Mantenimiento Urgente
306,EQ-306,Respirador Artificial,GE Healthcare,UCIs,2243.2863667766305,2026-05-27,Requiere Mantenimiento Urgente
307,EQ-307,Monitor de Signos Vitales,GE Healthcare,Quirófanos,651.1206624299084,2026-02-24,Operativo Seguro
308,EQ-308,Respirador Artificial,GE Healthcare,UCIs,718.0147408697754,2025-07-07,Operativo Seguro
309,EQ-309,Electrocardiógrafo,Philips,Urgencias,303.7318645477688,2025-11-27,Operativo Seguro
310,EQ-310,Respirador Artificial,Dräger,Urgencias,2082.975080305217,2025-08-19,Requiere Mantenimiento Urgente
311,EQ-311,Electrocardiógrafo,Dräger,Hospitalización,1742.829907142442,2025-07-10,Requiere Mantenimiento Urgente
312,EQ-312,Bomba de Infusión,GE Healthcare,UCIs,2495.168275039398,2026-02-26,Requiere Mantenimiento Urgente
313,EQ-313,Respirador Artificial,Dräger,Quirófanos,1049.7999722397176,2025-09-22,Operativo Seguro
314,EQ-314,Monitor de Signos Vitales,GE Healthcare,Hospitalización,742.507430824973,2025-07-31,Operativo Seguro
315,EQ-315,Desfibrilador,Philips,UCIs,2294.492844453558,2025-08-23,Requiere Mantenimiento Urgente
316,EQ-316,Respirador Artificial,Philips,Quirófanos,1259.6738272487403,2026-03-18,Operativo Seguro
317,EQ-317,Respirador Artificial,GE Healthcare,Urgencias,1694.799471537819,2026-03-01,Requiere Mantenimiento Urgente
318,EQ-318,Electrocardiógrafo,Dräger,UCIs,1325.2070993726395,2026-03-14,Operativo Seguro
319,EQ-319,Electrocardiógrafo,GE Healthcare,Hospitalización,699.7233229045444,2025-11-22,Operativo Seguro
320,EQ-320,Electrocardiógrafo,GE Healthcare,UCIs,309.69553331548025,2026-05-17,Operativo Seguro
321,EQ-321,Bomba de Infusión,GE Healthcare,Quirófanos,1811.198167557172,2025-12-25,Requiere Mantenimiento Urgente
322,EQ-322,Electrocardiógrafo,GE Healthcare,Quirófanos,2013.2983673312226,2026-05-22,Requiere Mantenimiento Urgente
323,EQ-323,Electrocardiógrafo,Philips,Urgencias,2251.9187765476813,2026-06-27,Requiere Mantenimiento Urgente
324,EQ-324,Respirador Artificial,GE Healthcare,UCIs,1208.6156281142685,2025-07-10,Operativo Seguro
325,EQ-325,Respirador Artificial,Dräger,Quirófanos,2254.757188115508,2025-11-28,Requiere Mantenimiento Urgente
326,EQ-326,Monitor de Signos Vitales,GE Healthcare,UCIs,1357.6533838250334,2025-12-15,Operativo Seguro
327,EQ-327,Respirador Artificial,Dräger,Urgencias,1424.512498662491,2026-02-14,Operativo Seguro
328,EQ-328,Bomba de Infusión,Philips,UCIs,1494.0009818965639,2026-02-28,Operativo Seguro
329,EQ-329,Monitor de Signos Vitales,Philips,Urgencias,161.00670472596252,2026-06-21,Operativo Seguro
330,EQ-330,Respirador Artificial,GE Healthcare,UCIs,1486.415661379213,2025-10-07,Operativo Seguro
331,EQ-331,Monitor de Signos Vitales,GE Healthcare,UCIs,2133.59617852409,2026-06-17,Requiere Mantenimiento Urgente
332,EQ-332,Monitor de Signos Vitales,Philips,Urgencias,155.27949075208213,2026-03-17,Operativo Seguro
333,EQ-333,Bomba de Infusión,Dräger,Hospitalización,978.9313465205302,2026-06-08,Operativo Seguro
334,EQ-334,Bomba de Infusión,GE Healthcare,Hospitalización,2481.2389405967583,2025-09-04,Requiere Mantenimiento Urgente
335,EQ-335,Electrocardiógrafo,Dräger,Urgencias,394.69400181646046,2025-09-19,Operativo Seguro
336,EQ-336,Monitor de Signos Vitales,GE Healthcare,UCIs,1415.6182930352693,2026-05-16,Operativo Seguro
337,EQ-337,Electrocardiógrafo,GE Healthcare,Hospitalización,1841.205881221694,2025-07-14,Requiere Mantenimiento Urgente
338,EQ-338,Respirador Artificial,GE Healthcare,UCIs,1229.1712294071403,2025-09-25,Operativo Seguro
339,EQ-339,Monitor de Signos Vitales,Dräger,Hospitalización,1711.640698183474,2026-06-30,Requiere Mantenimiento Urgente
340,EQ-340,Electrocardiógrafo,Philips,UCIs,478.55321941011164,2026-04-10,Operativo Seguro
341,EQ-341,Bomba de Infusión,GE Healthcare,Quirófanos,1333.4747112684743,2026-05-13,Operativo Seguro
342,EQ-342,Electrocardiógrafo,GE Healthcare,UCIs,1806.228461586889,2025-11-04,Requiere Mantenimiento Urgente
343,EQ-343,Monitor de Signos Vitales,Philips,Urgencias,1619.11018207853,2026-06-25,Requiere Mantenimiento Urgente
344,EQ-344,Electrocardiógrafo,GE Healthcare,Hospitalización,1725.5342345249735,2025-07-28,Requiere Mantenimiento Urgente
345,EQ-345,Respirador Artificial,Dräger,Urgencias,1461.3133502836226,2026-06-28,Operativo Seguro
346,EQ-346,Electrocardiógrafo,Philips,Quirófanos,1724.6461352824822,2026-01-20,Requiere Mantenimiento Urgente
347,EQ-347,Respirador Artificial,Dräger,Urgencias,1031.7019119337317,2026-05-04,Operativo Seguro
348,EQ-348,Electrocardiógrafo,GE Healthcare,Hospitalización,1316.8005073881284,2025-08-16,Operativo Seguro
349,EQ-349,Monitor de Signos Vitales,GE Healthcare,Urgencias,381.28082400138595,2025-11-04,Operativo Seguro
350,EQ-350,Respirador Artificial,GE Healthcare,UCIs,2179.516338950867,2025-09-26,Requiere Mantenimiento Urgente
351,EQ-351,Bomba de Infusión,Dräger,Hospitalización,57.80151703073222,2026-03-24,Operativo Seguro
352,EQ-352,Bomba de Infusión,Philips,Urgencias,1205.8954839268565,2026-06-19,Operativo Seguro
353,EQ-353,Electrocardiógrafo,Philips,Quirófanos,1432.5810760173404,2025-12-10,Operativo Seguro
354,EQ-354,Respirador Artificial,GE Healthcare,Urgencias,796.0801430316561,2025-12-19,Operativo Seguro
355,EQ-355,Respirador Artificial,GE Healthcare,Urgencias,500.1261938783097,2026-05-19,Operativo Seguro
356,EQ-356,Monitor de Signos Vitales,GE Healthcare,Urgencias,153.56430887893208,2025-10-24,Operativo Seguro
357,EQ-357,Bomba de Infusión,Dräger,UCIs,1763.4786356902007,2026-01-12,Requiere Mantenimiento Urgente
358,EQ-358,Electrocardiógrafo,GE Healthcare,Hospitalización,116.78977582555817,2026-01-06,Operativo Seguro
359,EQ-359,Electrocardiógrafo,Philips,UCIs,570.441954028158,2026-06-23,Operativo Seguro
360,EQ-360,Respirador Artificial,GE Healthcare,UCIs,1361.6194624361056,2025-07-31,Operativo Seguro
361,EQ-361,Respirador Artificial,GE Healthcare,Hospitalización,416.128369145313,2026-06-03,Operativo Seguro
362,EQ-362,Respirador Artificial,Dräger,Urgencias,436.57325396176424,2025-08-25,Operativo Seguro
363,EQ-363,Electrocardiógrafo,GE Healthcare,UCIs,1475.0926331325718,2026-02-12,Operativo Seguro
364,EQ-364,Monitor de Signos Vitales,GE Healthcare,Urgencias,1376.4060311883907,2026-01-28,Operativo Seguro
365,EQ-365,Respirador Artificial,Dräger,Hospitalización,158.26675921942868,2025-11-10,Operativo Seguro
366,EQ-366,Electrocardiógrafo,GE Healthcare,UCIs,622.4239504375518,2025-12-16,Operativo Seguro
367,EQ-367,Respirador Artificial,Dräger,Quirófanos,1563.75261138933,2026-03-20,Requiere Mantenimiento Urgente
368,EQ-368,Electrocardiógrafo,Dräger,Hospitalización,154.16840144056033,2026-03-10,Operativo Seguro
369,EQ-369,Bomba de Infusión,GE Healthcare,Hospitalización,1846.9946261364748,2026-04-30,Requiere Mantenimiento Urgente
370,EQ-370,Electrocardiógrafo,Philips,Hospitalización,2271.2205654351187,2025-09-26,Requiere Mantenimiento Urgente
371,EQ-371,Monitor de Signos Vitales,Dräger,Quirófanos,585.8166150022831,2026-02-12,Operativo Seguro
372,EQ-372,Monitor de Signos Vitales,Philips,UCIs,1450.731559880148,2025-10-11,Operativo Seguro
373,EQ-373,Respirador Artificial,GE Healthcare,UCIs,2282.6938505244298,2026-01-02,Requiere Mantenimiento Urgente
374,EQ-374,Respirador Artificial,GE Healthcare,Hospitalización,600.2353668691532,2026-04-12,Operativo Seguro
375,EQ-375,Respirador Artificial,GE Healthcare,Urgencias,1328.6456964505435,2026-01-01,Operativo Seguro
376,EQ-376,Respirador Artificial,Philips,Hospitalización,334.36084706836624,2025-08-24,Operativo Seguro
377,EQ-377,Monitor de Signos Vitales,Philips,Hospitalización,1305.3179307605917,2025-08-06,Operativo Seguro
378,EQ-378,Desfibrilador,Philips,Hospitalización,1989.0613274135048,2026-03-09,Requiere Mantenimiento Urgente
379,EQ-379,Desfibrilador,Philips,Urgencias,827.8162917360313,2026-04-27,Operativo Seguro
380,EQ-380,Bomba de Infusión,GE Healthcare,Urgencias,76.24461953781608,2026-01-18,Operativo Seguro
381,EQ-381,Bomba de Infusión,Dräger,UCIs,1602.3430304827211,2026-03-20,Requiere Mantenimiento Urgente
382,EQ-382,Desfibrilador,Philips,Hospitalización,1948.0476611001868,2026-03-30,Requiere Mantenimiento Urgente
383,EQ-383,Respirador Artificial,GE Healthcare,Urgencias,767.333764129633,2025-07-29,Operativo Seguro
384,EQ-384,Respirador Artificial,GE Healthcare,UCIs,477.92226963106424,2025-10-30,Operativo Seguro
385,EQ-385,Electrocardiógrafo,Dräger,UCIs,887.7368792479709,2026-05-03,Operativo Seguro
386,EQ-386,Respirador Artificial,GE Healthcare,Urgencias,978.2012345946658,2025-07-22,Operativo Seguro
387,EQ-387,Respirador Artificial,Philips,UCIs,478.5377337646776,2026-03-18,Operativo Seguro
388,EQ-388,Monitor de Signos Vitales,Dräger,UCIs,1807.643723438022,2026-05-05,Requiere Mantenimiento Urgente
389,EQ-389,Monitor de Signos Vitales,GE Healthcare,Hospitalización,1226.4587167191137,2025-08-02,Operativo Seguro
390,EQ-390,Electrocardiógrafo,GE Healthcare,Quirófanos,2238.040823789857,2026-06-16,Requiere Mantenimiento Urgente
391,EQ-391,Monitor de Signos Vitales,GE Healthcare,Urgencias,1687.6918880553098,2026-06-28,Requiere Mantenimiento Urgente
392,EQ-392,Electrocardiógrafo,Philips,Hospitalización,1749.967967113556,2025-10-07,Requiere Mantenimiento Urgente
393,EQ-393,Monitor de Signos Vitales,GE Healthcare,Hospitalización,1496.772851327274,2026-05-08,Operativo Seguro
394,EQ-394,Respirador Artificial,GE Healthcare,UCIs,2220.664933192256,2026-05-31,Requiere Mantenimiento Urgente
395,EQ-395,Electrocardiógrafo,GE Healthcare,Hospitalización,1973.4595131135266,2026-01-25,Requiere Mantenimiento Urgente
396,EQ-396,Bomba de Infusión,GE Healthcare,Urgencias,2368.281382338848,2025-09-30,Requiere Mantenimiento Urgente
397,EQ-397,Desfibrilador,Philips,Quirófanos,687.8265066884026,2026-03-28,Operativo Seguro
398,EQ-398,Monitor de Signos Vitales,Philips,UCIs,2449.297533823917,2025-11-21,Requiere Mantenimiento Urgente
399,EQ-399,Respirador Artificial,Philips,Urgencias,2336.342683809756,2025-12-03,Requiere Mantenimiento Urgente
400,EQ-400,Electrocardiógrafo,Philips,Quirófanos,1959.4626617027427,2026-01-04,Requiere Mantenimiento Urgente
401,EQ-401,Respirador Artificial,Dräger,Urgencias,2131.4559621930753,2026-05-08,Requiere Mantenimiento Urgente
402,EQ-402,Bomba de Infusión,Philips,UCIs,2328.0146538868335,2026-01-01,Requiere Mantenimiento Urgente
403,EQ-403,Monitor de Signos Vitales,Dräger,Urgencias,1147.0061540058782,2026-06-06,Operativo Seguro
404,EQ-404,Respirador Artificial,GE Healthcare,UCIs,249.04159963758528,2025-08-25,Operativo Seguro
405,EQ-405,Respirador Artificial,Dräger,Quirófanos,611.5738437194174,2025-12-10,Operativo Seguro
406,EQ-406,Bomba de Infusión,Philips,Hospitalización,355.9926820326409,2026-04-13,Operativo Seguro
407,EQ-407,Electrocardiógrafo,Philips,UCIs,1471.406267128258,2026-05-31,Operativo Seguro
408,EQ-408,Monitor de Signos Vitales,Philips,Urgencias,1458.0290153364217,2025-11-18,Operativo Seguro
409,EQ-409,Electrocardiógrafo,Philips,UCIs,1278.3526197493547,2026-06-17,Operativo Seguro
410,EQ-410,Respirador Artificial,Philips,Hospitalización,2494.521712187416,2025-12-21,Requiere Mantenimiento Urgente
411,EQ-411,Respirador Artificial,Philips,Hospitalización,438.58533021767954,2026-05-31,Operativo Seguro
412,EQ-412,Respirador Artificial,Philips,Hospitalización,2416.431453780806,2025-11-14,Requiere Mantenimiento Urgente
413,EQ-413,Monitor de Signos Vitales,GE Healthcare,UCIs,1408.5968342414187,2025-07-15,Operativo Seguro
414,EQ-414,Monitor de Signos Vitales,GE Healthcare,UCIs,1820.5882072959243,2025-08-08,Requiere Mantenimiento Urgente
415,EQ-415,Respirador Artificial,GE Healthcare,UCIs,2094.042962081129,2025-07-24,Requiere Mantenimiento Urgente
416,EQ-416,Electrocardiógrafo,Philips,Hospitalización,1284.0573238366917,2026-04-26,Operativo Seguro
417,EQ-417,Electrocardiógrafo,GE Healthcare,Urgencias,1804.5351338973,2026-01-02,Requiere Mantenimiento Urgente
418,EQ-418,Electrocardiógrafo,Dräger,Urgencias,629.7168457793778,2025-12-19,Operativo Seguro
419,EQ-419,Monitor de Signos Vitales,Philips,Urgencias,908.8626535468039,2026-05-14,Operativo Seguro
420,EQ-420,Monitor de Signos Vitales,GE Healthcare,Hospitalización,2276.679500124261,2026-04-20,Requiere Mantenimiento Urgente
421,EQ-421,Electrocardiógrafo,Dräger,Urgencias,847.3173375946444,2026-05-28,Operativo Seguro
422,EQ-422,Electrocardiógrafo,Dräger,Hospitalización,1130.0416998713831,2026-03-26,Operativo Seguro
423,EQ-423,Electrocardiógrafo,Philips,Urgencias,1075.6042178340106,2025-08-03,Operativo Seguro
